Churn,customerID,Contract,OnlineBackup,MonthlyCharges,InternetService,StreamingTV,DeviceProtection,MultipleLines,TotalCharges,Dependents,gender,PaperlessBilling,PhoneService,TechSupport,Partner,tenure,PaymentMethod,SeniorCitizen,StreamingMovies,OnlineSecurity,SeniorCitizenLabel,PartnerLabel,DependentsLabel,PhoneServiceLabel,PaperlessLabel,ServiceFamily,PaymentFamily,support_depth,stream_depth,service_count,tenure_band,monthly_charge_band,bill_per_month,bill_pressure,household_score,profile_code,row_variant,dup_sig,col_order_key
1,2609-IAICY,Month-to-month,No,77.15,Fiber optic,No,No,Yes,77.15,No,Female,Yes,Yes,No,No,1,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,high,77.15,38.58,0,very_short_Month-to-month_Electronic check,base,AICY_base,3135
0,7266-GSSJX,Month-to-month,No internet service,20.45,No,No internet service,No internet service,No,250.8,Yes,Male,Yes,Yes,No internet service,Yes,11,Electronic check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paperless,No_Month-to-month,Electronic check_Yes,0.0,0,0,short,lower_mid,22.8,1.7,2,short_Month-to-month_Electronic check,base,SSJX_base,5165
1,0203-HHYIJ,One year,No internet service,25.3,No,No internet service,No internet service,Yes,676.35,No,Male,No,Yes,No internet service,No,25,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Bank transfer (automatic)_No,0.0,0,1,long,lower_mid,27.05,0.97,0,long_One year_Bank transfer (automatic),base,HYIJ_base,4431
0,1414-YADCW,Two year,Yes,84.6,Fiber optic,No,No,No,5706.2,No,Male,No,Yes,Yes,Yes,70,Bank transfer (automatic),0,No,Yes,non_senior,partnered,none,active_line,paper,Fiber optic_Two year,Bank transfer (automatic)_No,3.0,0,4,very_long,very_high,81.52,1.19,1,very_long_Two year_Bank transfer (automatic),base,ADCW_base,5865
0,6627-CFOSN,Month-to-month,Yes,99.45,Fiber optic,No,Yes,Yes,5623.7,No,Female,Yes,Yes,No,No,59,,0,Yes,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,,1,6,very_long,very_high,95.32,1.66,0,very_long_Month-to-month_Bank transfer (automatic),base,FOSN_base,739
0,0141-YEAYS,Month-to-month,Yes,86.45,Fiber optic,No,Yes,Yes,2401.05,No,Female,Yes,Yes,No,No,27,Bank transfer (automatic),1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,2.0,0,4,long,very_high,88.93,3.09,0,long_Month-to-month_Bank transfer (automatic),base,EAYS_base,2805
1,7854-EDSSA,Month-to-month,Yes,59.0,DSL,No,No,Yes,1254.7,No,Male,No,Yes,No,No,22,Electronic check,0,No,Yes,non_senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,2.0,0,4,mid,high,57.03,2.57,0,mid_Month-to-month_Electronic check,base,DSSA_base,1725
0,9445-ZUEQE,Month-to-month,Yes,85.65,Fiber optic,No,No,Yes,2171.98,Yes,Male,Yes,Yes,Yes,Yes,30,Credit card (automatic),0,No,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,2.0,0,4,long,very_high,79.69,3.04,2,long_Month-to-month_Credit card (automatic),shadow,UEQE_shadow,4605
1,4988-IQIGL,Month-to-month,No,75.35,Fiber optic,No,No,Yes,75.35,No,Male,Yes,Yes,No,No,1,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,high,75.35,37.67,0,very_short_Month-to-month_Electronic check,base,QIGL_base,6322
0,8226-BXGES,One year,Yes,93.15,Fiber optic,No,Yes,Yes,6467.26,No,Male,No,Yes,No,Yes,62,Bank transfer (automatic),1,No,Yes,non_senior,partnered,none,active_line,paper,Fiber optic_One year,Bank transfer (automatic)_No,3.0,0,5,very_long,very_high,88.95,1.38,1,very_long_One year_Bank transfer (automatic),base,XGES_base,2481
0,0365-GXEZS,Month-to-month,No,83.15,Fiber optic,No,Yes,No,1189.26,No,Male,No,Yes,Yes,Yes,19,Electronic check,0,No,No,non_senior,partnered,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,2.0,0,3,mid,high,81.6,4.12,1,mid_Month-to-month_Electronic check,base,XEZS_base,5292
0,1976-AZZPJ,Month-to-month,Yes,34.2,DSL,No,No,No phone service,256.6,No,Male,No,No,No,Yes,7,Mailed check,0,No,Yes,non_senior,partnered,none,no_line,paper,DSL_Month-to-month,Mailed check_No,2.0,0,4,short,lower_mid,36.66,4.28,1,short_Month-to-month_Mailed check,base,ZZPJ_base,2045
0,2164-SOQXL,Month-to-month,No internet service,20.05,No,No internet service,No internet service,No,406.05,Yes,Female,No,Yes,No internet service,Yes,20,Mailed check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,mid,lower_mid,20.3,0.95,2,mid_Month-to-month_Mailed check,base,OQXL_base,7239
0,0536-ESJEP,Two year,Yes,74.55,DSL,Yes,No,No,4191.45,No,Male,Yes,Yes,No,Yes,54,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,none,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,2.0,2,5,very_long,high,77.62,1.36,1,very_long_Two year_Bank transfer (automatic),base,SJEP_base,1652
1,4248-HCETZ,Month-to-month,,79.65,Fiber optic,No,,No,2365.15,No,Male,Yes,Yes,,Yes,30,Mailed check,1,No,,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,2.0,0,3,long,high,78.84,2.57,1,long_Month-to-month_Mailed check,base,CETZ_base,2456
0,4374-YMUSQ,One year,Yes,116.25,Fiber optic,Yes,Yes,Yes,3899.05,No,Male,No,Yes,Yes,No,34,Credit card (automatic),0,Yes,Yes,non_senior,single,none,active_line,paper,Fiber optic_One year,Credit card (automatic)_No,4.0,2,8,long,very_high,114.68,3.32,0,long_One year_Credit card (automatic),base,MUSQ_base,3738
1,0917-EZOLA,Two year,,97.54,Fiber optic,Yes,,Yes,6182.76,No,Male,Yes,Yes,,Yes,70,Bank transfer (automatic),1,Yes,,senior,partnered,none,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,2.0,2,6,very_long,very_high,106.8,1.43,1,very_long_Two year_Bank transfer (automatic),base,ZOLA_base,4877
0,9359-JANWS,Two year,No,58.9,DSL,No,Yes,No,3857.1,No,Female,No,Yes,Yes,Yes,65,Credit card (automatic),0,No,Yes,non_senior,partnered,none,active_line,paper,DSL_Two year,Credit card (automatic)_No,3.0,0,4,very_long,high,59.34,0.89,1,very_long_Two year_Credit card (automatic),base,ANWS_base,3603
0,7740-KKCXF,Month-to-month,Yes,30.05,DSL,No,No,No phone service,1529.45,No,Male,Yes,No,No,Yes,51,Credit card (automatic),0,No,No,non_senior,partnered,none,no_line,paperless,DSL_Month-to-month,Credit card (automatic)_Yes,1.0,0,3,very_long,lower_mid,29.99,0.58,1,very_long_Month-to-month_Credit card (automatic),base,KCXF_base,4241
0,9347-AERRL,One year,No internet service,19.26,No,No internet service,No internet service,No,557.31,No,Male,No,Yes,No internet service,Yes,25,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,none,active_line,paper,No_One year,Credit card (automatic)_No,0.0,0,0,mid,low,21.14,0.8,1,mid_One year_Credit card (automatic),base,ERRL_base,6190
0,8104-OSKWT,Month-to-month,No,79.8,Fiber optic,No,No,Yes,1001.2,No,Female,Yes,Yes,No,No,12,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,mid,high,83.43,6.14,0,mid_Month-to-month_Electronic check,base,SKWT_base,3188
0,2067-QYTCF,Month-to-month,Yes,111.15,Fiber optic,Yes,Yes,Yes,6953.4,No,Female,Yes,Yes,Yes,Yes,64,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,3.0,2,7,very_long,very_high,108.65,1.71,1,very_long_Month-to-month_Electronic check,base,YTCF_base,1573
0,3533-UVMOM,Two year,,70.95,DSL,No,,No,4741.45,No,Male,No,Yes,,Yes,68,Bank transfer (automatic),0,Yes,,non_senior,partnered,none,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,3.0,1,5,very_long,high,69.73,1.03,1,very_long_Two year_Bank transfer (automatic),base,VMOM_base,1855
0,3662-FXJFO,Two year,No internet service,20.5,No,No internet service,No internet service,No,1035.7,No,Female,Yes,Yes,No internet service,No,54,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paperless,No_Two year,Mailed check_Yes,0.0,0,0,very_long,lower_mid,19.18,0.37,0,very_long_Two year_Mailed check,base,XJFO_base,4174
1,8473-VUVJN,Month-to-month,No,73.65,Fiber optic,No,No,Yes,73.65,No,Male,Yes,Yes,No,No,1,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,high,73.65,36.83,0,very_short_Month-to-month_Electronic check,base,UVJN_base,1729
0,2480-EJWYP,One year,Yes,97.8,Fiber optic,Yes,No,Yes,5458.8,No,Female,Yes,Yes,No,Yes,58,Bank transfer (automatic),1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,1.0,2,5,very_long,very_high,94.12,1.66,1,very_long_One year_Bank transfer (automatic),base,JWYP_base,6732
0,7463-IFMQU,Two year,No internet service,20.05,No,No internet service,No internet service,No,1423.65,No,Female,No,Yes,No internet service,Yes,72,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,none,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,very_long,lower_mid,19.77,0.27,1,very_long_Two year_Bank transfer (automatic),base,FMQU_base,1005
1,9408-SSNVZ,Month-to-month,No,70.15,Fiber optic,No,No,No,268.35,No,Female,Yes,Yes,No,No,4,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,1,short,high,67.09,14.03,0,short_Month-to-month_Electronic check,base,SNVZ_base,3821
1,1455-UGQVH,Month-to-month,No,98.5,Fiber optic,Yes,Yes,Yes,1037.75,No,Male,Yes,Yes,No,Yes,10,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,5,short,very_high,103.78,8.95,1,short_Month-to-month_Electronic check,base,GQVH_base,1540
0,4029-HPFVY,Month-to-month,No,70.3,Fiber optic,No,No,No,220.4,No,Male,Yes,Yes,No,No,3,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,0.0,0,1,very_short,high,73.47,17.58,0,very_short_Month-to-month_Mailed check,base,PFVY_base,4148
0,1421-HCERK,Month-to-month,Yes,101.72,Fiber optic,Yes,Yes,Yes,2880.4,No,Male,Yes,Yes,Yes,Yes,30,Bank transfer (automatic),1,No,Yes,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,4.0,1,7,long,very_high,106.06,3.41,1,long_Month-to-month_Bank transfer (automatic),base,CERK_base,3371
0,5424-RLQLC,Month-to-month,Yes,82.8,DSL,Yes,No,No,791.43,No,Male,Yes,Yes,No,No,14,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Mailed check_Yes,1.0,1,3,short,high,63.9,5.42,0,short_Month-to-month_Mailed check,base,LQLC_base,3521
0,7311-MQJCH,One year,No internet service,19.55,No,No internet service,No internet service,No,99.6,No,Female,No,Yes,No internet service,No,5,Electronic check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Electronic check_No,0.0,0,0,short,low,19.92,3.26,0,short_One year_Electronic check,base,QJCH_base,4227
0,7404-JLKQG,Month-to-month,No,57.55,DSL,Yes,Yes,No,161.45,No,Female,No,Yes,No,No,3,Electronic check,0,No,No,non_senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,1.0,1,3,very_short,high,53.82,14.39,0,very_short_Month-to-month_Electronic check,base,LKQG_base,4695
0,0042-RLHYP,Two year,No internet service,19.7,No,No internet service,No internet service,No,1396.9,Yes,Female,No,Yes,No internet service,Yes,69,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,very_long,low,20.24,0.28,2,very_long_Two year_Bank transfer (automatic),base,LHYP_base,2940
1,1875-QIVME,Month-to-month,No,104.4,Fiber optic,Yes,Yes,Yes,242.8,No,Female,Yes,Yes,Yes,Yes,2,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,2,6,very_short,very_high,121.4,34.8,1,very_short_Month-to-month_Electronic check,base,IVME_base,4368
0,6476-YHMGA,Month-to-month,Yes,79.76,DSL,Yes,Yes,No,1173.27,Yes,Female,No,Yes,Yes,Yes,13,Bank transfer (automatic),1,Yes,No,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Bank transfer (automatic)_No,3.0,2,6,mid,high,77.04,4.78,2,mid_Month-to-month_Bank transfer (automatic),base,HMGA_base,2092
0,5827-MWCZK,Month-to-month,Yes,96.95,Fiber optic,Yes,No,Yes,5432.2,Yes,Male,Yes,Yes,Yes,Yes,56,Credit card (automatic),0,No,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,2.0,1,5,very_long,very_high,97.0,1.7,2,very_long_Month-to-month_Credit card (automatic),base,WCZK_base,1067
0,3229-USWAR,One year,No,94.18,DSL,Yes,Yes,No,2716.35,No,Female,Yes,Yes,Yes,No,37,Bank transfer (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,DSL_One year,Bank transfer (automatic)_Yes,3.0,2,6,long,high,80.21,2.28,0,long_One year_Bank transfer (automatic),shadow,SWAR_shadow,4
0,5939-SXWHM,Two year,No internet service,35.48,No,No internet service,No internet service,Yes,1589.14,Yes,Male,No,Yes,No internet service,Yes,49,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,1,very_long,lower_mid,25.94,0.54,2,very_long_Two year_Bank transfer (automatic),base,XWHM_base,5253
0,9845-PEEKO,Two year,Yes,79.2,Fiber optic,No,No,Yes,4590.35,No,Female,Yes,Yes,No,No,59,Credit card (automatic),1,No,No,senior,single,none,active_line,paperless,Fiber optic_Two year,Credit card (automatic)_Yes,1.0,0,3,very_long,high,77.8,1.32,0,very_long_Two year_Credit card (automatic),base,EEKO_base,751
0,5650-YLIBA,Month-to-month,Yes,81.15,Fiber optic,No,No,Yes,2640.55,No,Male,Yes,Yes,No,No,31,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,long,very_high,85.18,2.54,0,long_Month-to-month_Electronic check,base,LIBA_base,5651
0,2176-OSJUV,Two year,Yes,65.15,DSL,No,No,Yes,4681.75,No,Male,No,Yes,Yes,Yes,71,Bank transfer (automatic),0,No,Yes,non_senior,partnered,none,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,3.0,0,5,very_long,high,65.94,0.9,1,very_long_Two year_Bank transfer (automatic),base,SJUV_base,3743
0,1393-IMKZG,Month-to-month,No,95.85,Fiber optic,Yes,No,No,95.85,No,Female,Yes,Yes,Yes,No,1,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,4,very_short,very_high,95.85,47.92,0,very_short_Month-to-month_Electronic check,base,MKZG_base,2054
0,4361-FEBGN,Two year,No internet service,20.15,No,No internet service,No internet service,No,982.95,No,Male,No,Yes,No internet service,No,48,Credit card (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,very_long,lower_mid,20.48,0.41,0,very_long_Two year_Credit card (automatic),base,EBGN_base,6014
0,5003-XZWWO,Two year,Yes,84.2,DSL,Yes,Yes,Yes,5956.85,No,Male,No,Yes,Yes,Yes,71,Credit card (automatic),0,Yes,No,non_senior,partnered,none,active_line,paper,DSL_Two year,Credit card (automatic)_No,3.0,2,7,very_long,very_high,83.9,1.17,1,very_long_Two year_Credit card (automatic),base,ZWWO_base,279
0,5897-ZYEKH,One year,Yes,98.37,Fiber optic,Yes,No,Yes,7118.1,No,Female,Yes,Yes,No,Yes,66,Electronic check,1,Yes,Yes,senior,partnered,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,2.0,2,6,very_long,very_high,106.15,1.55,1,very_long_One year_Electronic check,base,YEKH_base,2939
0,5960-MVTUK,Month-to-month,No,29.75,DSL,No,No,No phone service,96.85,No,Male,Yes,No,Yes,No,3,Electronic check,0,No,No,non_senior,single,none,no_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,0,3,very_short,lower_mid,32.28,7.44,0,very_short_Month-to-month_Electronic check,base,VTUK_base,7371
0,6685-XSHHU,Two year,No internet service,20.95,No,No internet service,No internet service,No,1270.55,Yes,Male,Yes,Yes,No internet service,Yes,60,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paperless,No_Two year,Bank transfer (automatic)_Yes,0.0,0,0,very_long,lower_mid,21.18,0.34,2,very_long_Two year_Bank transfer (automatic),base,SHHU_base,5556
0,1929-ZCBHE,One year,No,41.87,DSL,No,Yes,No phone service,1842.88,Yes,Male,No,No,Yes,Yes,47,Electronic check,0,No,Yes,non_senior,partnered,dependents,no_line,paper,DSL_One year,Electronic check_No,3.0,0,5,long,mid,38.19,0.84,2,long_One year_Electronic check,shadow,CBHE_shadow,4006
0,7279-NMVJC,One year,No internet service,19.81,No,No internet service,No internet service,No,297.46,No,Female,No,Yes,No internet service,No,18,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Bank transfer (automatic)_No,0.0,0,0,mid,low,19.01,1.11,0,mid_One year_Bank transfer (automatic),base,MVJC_base,5800
0,3196-NVXLZ,Month-to-month,No,84.32,Fiber optic,Yes,No,Yes,2140.06,No,Female,Yes,Yes,No,No,25,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Mailed check_Yes,0.0,1,3,long,very_high,83.52,3.25,0,long_Month-to-month_Mailed check,shadow,VXLZ_shadow,342
0,2227-JRSJX,Month-to-month,Yes,99.15,Fiber optic,Yes,No,No,1956.4,No,Female,Yes,Yes,Yes,No,21,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,2.0,2,5,mid,very_high,93.16,4.51,0,mid_Month-to-month_Bank transfer (automatic),base,RSJX_base,1248
0,3378-AJRAO,One year,No internet service,24.85,No,No internet service,No internet service,Yes,1013.6,Yes,Male,No,Yes,No internet service,Yes,44,Electronic check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_One year,Electronic check_No,0.0,0,1,long,lower_mid,23.04,0.55,2,long_One year_Electronic check,base,JRAO_base,7137
0,8608-OZTLB,One year,Yes,74.05,DSL,Yes,Yes,No,2802.3,Yes,Male,No,Yes,Yes,Yes,38,Electronic check,0,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_One year,Electronic check_No,4.0,1,6,long,high,73.74,1.9,2,long_One year_Electronic check,base,ZTLB_base,2781
0,5977-CKHON,Month-to-month,No,136.64,Fiber optic,No,Yes,Yes,5215.03,Yes,Female,Yes,Yes,No,Yes,44,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,1.0,1,4,long,very_high,93.93,2.1,2,long_Month-to-month_Bank transfer (automatic),base,KHON_base,2290
0,9964-WBQDJ,Two year,No internet service,24.4,No,No internet service,No internet service,Yes,1725.4,No,Female,Yes,Yes,No internet service,Yes,71,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,none,active_line,paperless,No_Two year,Credit card (automatic)_Yes,0.0,0,1,very_long,lower_mid,24.3,0.34,1,very_long_Two year_Credit card (automatic),base,BQDJ_base,2682
0,2599-CZABP,One year,No,44.6,DSL,No,No,No,641.25,No,Male,No,Yes,No,Yes,14,Electronic check,0,No,No,non_senior,partnered,none,active_line,paper,DSL_One year,Electronic check_No,0.0,0,1,mid,mid,45.8,2.97,1,mid_One year_Electronic check,base,ZABP_base,2000
0,3873-WOSBC,Two year,,25.6,No,No internet service,,Yes,1784.9,No,Male,No,Yes,,Yes,67,Credit card (automatic),0,No internet service,,non_senior,partnered,none,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,1,very_long,lower_mid,26.64,0.38,1,very_long_Two year_Credit card (automatic),base,OSBC_base,3370
1,1596-BBVTG,Month-to-month,No,75.35,Fiber optic,No,No,Yes,2636.05,No,Male,No,Yes,No,No,35,Credit card (automatic),0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Credit card (automatic)_No,0.0,0,2,long,high,75.32,2.09,0,long_Month-to-month_Credit card (automatic),base,BVTG_base,7723
0,5498-IBWPI,One year,No,49.4,DSL,No,No,No,3251.85,Yes,Female,Yes,Yes,Yes,Yes,66,Credit card (automatic),0,No,No,non_senior,partnered,dependents,active_line,paperless,DSL_One year,Credit card (automatic)_Yes,1.0,0,2,very_long,mid,49.27,0.74,2,very_long_One year_Credit card (automatic),base,BWPI_base,7365
0,8859-AXJZP,Two year,No internet service,23.8,No,No internet service,No internet service,Yes,903.8,Yes,Male,Yes,Yes,No internet service,Yes,39,Mailed check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paperless,No_Two year,Mailed check_Yes,0.0,0,1,long,lower_mid,23.17,0.6,2,long_Two year_Mailed check,base,XJZP_base,5203
1,0818-OCPZO,Month-to-month,Yes,81.45,Fiber optic,No,No,Yes,2122.05,No,Male,Yes,Yes,No,No,27,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,long,very_high,78.59,2.91,0,long_Month-to-month_Electronic check,base,CPZO_base,2555
0,3118-UHVVQ,Two year,No internet service,25.8,No,No internet service,No internet service,Yes,1911.5,No,Female,No,Yes,No internet service,Yes,68,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,none,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,1,very_long,lower_mid,28.11,0.37,1,very_long_Two year_Credit card (automatic),base,HVVQ_base,3136
0,6859-QNXIQ,Two year,Yes,113.1,Fiber optic,Yes,Yes,Yes,8248.5,Yes,Female,Yes,Yes,Yes,Yes,72,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,4.0,2,8,very_long,very_high,114.56,1.55,2,very_long_Two year_Bank transfer (automatic),base,NXIQ_base,6800
0,6265-FRMTQ,Two year,No internet service,20.4,No,No internet service,No internet service,No,609.1,No,Male,No,Yes,No internet service,No,31,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,long,lower_mid,19.65,0.64,0,long_Two year_Bank transfer (automatic),base,RMTQ_base,5115
0,0374-IOEGQ,Month-to-month,No,44.6,DSL,No,No,No,122.7,No,Female,No,Yes,No,No,3,Electronic check,0,No,No,non_senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,0.0,0,1,very_short,mid,40.9,11.15,0,very_short_Month-to-month_Electronic check,base,OEGQ_base,6770
0,4291-HPAXL,Month-to-month,No internet service,19.85,No,No internet service,No internet service,No,19.85,Yes,Male,No,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,dependents,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,very_short,low,19.85,9.93,1,very_short_Month-to-month_Mailed check,base,PAXL_base,4737
0,9137-UIYPG,Month-to-month,No,106.9,Fiber optic,Yes,Yes,No,3756.45,Yes,Female,Yes,Yes,Yes,Yes,35,Electronic check,0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,3.0,2,6,long,very_high,107.33,2.97,2,long_Month-to-month_Electronic check,base,IYPG_base,4803
0,6388-TABGU,One year,Yes,56.15,DSL,No,No,No,3487.95,Yes,Male,No,Yes,No,No,62,Bank transfer (automatic),0,No,Yes,non_senior,single,dependents,active_line,paper,DSL_One year,Bank transfer (automatic)_No,2.0,0,3,very_long,high,56.26,0.89,1,very_long_One year_Bank transfer (automatic),base,ABGU_base,1000
0,4891-NLUBA,Two year,Yes,61.45,DSL,Yes,Yes,No phone service,3751.15,Yes,Female,Yes,No,Yes,Yes,61,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,no_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,3.0,2,7,very_long,high,61.49,0.99,2,very_long_Two year_Bank transfer (automatic),base,LUBA_base,7257
1,5949-EBSQK,Month-to-month,No,61.45,DSL,No,No,No,229.55,Yes,Male,No,Yes,Yes,Yes,4,Credit card (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Credit card (automatic)_No,1.0,1,3,short,high,57.39,12.29,2,short_Month-to-month_Credit card (automatic),base,BSQK_base,556
0,7315-WYOAW,Month-to-month,No,100.75,Fiber optic,Yes,No,Yes,1313.25,No,Male,No,Yes,Yes,No,13,Electronic check,0,Yes,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,2,5,mid,very_high,101.02,7.2,0,mid_Month-to-month_Electronic check,base,YOAW_base,5368
0,8559-WNQZS,Two year,No internet service,20.45,No,No internet service,No internet service,No,20.45,No,Male,No,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Mailed check_No,0.0,0,0,very_short,lower_mid,20.45,10.22,0,very_short_Two year_Mailed check,base,NQZS_base,4603
1,7317-GGVPB,Two year,Yes,108.6,Fiber optic,Yes,Yes,Yes,7690.9,No,Male,Yes,Yes,Yes,Yes,71,Credit card (automatic),0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Two year,Credit card (automatic)_Yes,3.0,2,7,very_long,very_high,108.32,1.51,1,very_long_Two year_Credit card (automatic),base,GVPB_base,7024
0,1265-HVPZB,One year,Yes,66.4,DSL,Yes,Yes,No,3958.2,No,Male,No,Yes,No,Yes,59,Credit card (automatic),0,No,Yes,non_senior,partnered,none,active_line,paper,DSL_One year,Credit card (automatic)_No,3.0,1,5,very_long,high,67.09,1.11,1,very_long_One year_Credit card (automatic),base,VPZB_base,6431
0,8495-PRWFH,Month-to-month,No,55.65,DSL,No,Yes,Yes,2421.75,No,Female,No,Yes,No,No,42,Electronic check,1,No,No,senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,1.0,0,3,long,high,57.66,1.29,0,long_Month-to-month_Electronic check,base,RWFH_base,2401
0,3640-JQGJG,Month-to-month,No,44.8,DSL,No,No,No,559.2,Yes,Male,No,Yes,No,Yes,13,Bank transfer (automatic),0,No,No,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Bank transfer (automatic)_No,0.0,0,1,mid,mid,43.02,3.2,2,mid_Month-to-month_Bank transfer (automatic),base,QGJG_base,875
